regiao,canal_vendas,cidade,marca,linha,tipo_marca,categoria_produto,produto,preco_unitario_base,desconto_percentual,preco_liquido,quantidade,vendas,custo,lucro,mes,lat,lon,meta_global,meta_regional,prev_vendas,pct_atingido
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Inox,1292,17.7,1063.38,45,47852.1,28711.26,19140.84,2,-23.496122792564528,-47.10014180370189,24007332.712000005,4881567.658000001,69126.44666666667,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Inox,1779,16.7,1481.88,31,45938.28,27562.97,18375.31,3,-22.99656641171953,-45.42563521119071,24062997.717,4871887.955,61684.36666666666,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Inox,1985,10.9,1767.92,29,51269.68,30761.81,20507.87,4,-24.377639136102523,-46.37280646250731,25087441.577000003,4802814.544000001,48353.35333333333,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Inox,2452,8.6,2241.47,21,47070.87,28242.52,18828.35,5,-22.6650856803804,-48.062275668657065,25561263.079000004,5099301.339000001,48092.94333333333,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Inox,2127,10.2,1909.32,22,42005.04,25203.02,16802.02,6,-22.243732376194934,-46.17556160058811,24567094.541,4648529.864000001,46781.86333333332,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Inox,1332,8.9,1213.73,14,16992.22,10195.33,6796.89,7,-21.701850251545395,-47.24188432347723,25337932.928000003,4846457.66,35356.04333333333,0.1
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Inox,2348,6.8,2189.27,14,30649.78,18389.87,12259.91,8,-25.067416230651205,-46.5739951958523,25121686.084000003,4420331.212,29882.34666666666,0.1
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Inox,1491,3.2,1443.35,29,41857.15,25114.29,16742.86,9,-25.156756913162244,-44.721893906703976,25969214.744000003,5416859.778000001,29833.05,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Inox,2387,15.2,2024.15,27,54652.05,32791.23,21860.82,10,-25.345260166971233,-45.58598439557077,24629960.927,4754195.050000001,42386.32666666666,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Inox,2032,5.5,1920.15,45,86406.75,51844.05,34562.7,11,-23.399590407431024,-47.12551739000685,25209761.709000003,4653084.667,60971.98333333333,0.3
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Inox,1456,0.0,1455.9,39,56780.1,34068.06,22712.04,12,-25.23663134196538,-46.11133230330557,25567661.658000004,4877992.295000001,65946.3,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Compacto,1654,5.3,1566.03,41,64207.23,38524.34,25682.89,1,-23.15911868243618,-47.4764669077296,25492035.162000004,5153821.684000001,69131.35999999999,0.3
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Compacto,2290,13.9,1970.92,30,59127.6,35476.56,23651.04,2,-21.859113194358752,-47.38355997062865,24007332.712000005,4881567.658000001,60038.30999999999,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Compacto,2457,0.8,2436.81,19,46299.39,27779.63,18519.76,3,-23.701098357631576,-46.42495017632538,24062997.717,4871887.955,56544.73999999999,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Compacto,1481,19.7,1189.24,32,38055.68,22833.41,15222.27,4,-25.099072487294855,-44.871353123145475,25087441.577000003,4802814.544000001,47827.556666666664,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Compacto,2182,3.0,2115.96,30,63478.8,38087.28,25391.52,5,-24.001855390195836,-48.27688314450263,25561263.079000004,5099301.339000001,49277.95666666666,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Compacto,2111,12.0,1856.86,38,70560.68,42336.41,28224.27,6,-23.950835305298682,-46.19918981162968,24567094.541,4648529.864000001,57365.05333333332,0.3
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Compacto,2070,0.4,2060.87,9,18547.83,11128.7,7419.13,7,-23.44538931271468,-45.82183210385091,25337932.928000003,4846457.66,50862.43666666667,0.1
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Compacto,1382,6.0,1299.11,9,11691.99,7015.19,4676.8,8,-25.278064231728358,-47.461837558911775,25121686.084000003,4420331.212,33600.16666666666,0.0
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Compacto,1431,11.7,1263.14,18,22736.52,13641.91,9094.61,9,-22.223077692639592,-48.28042524883456,25969214.744000003,5416859.778000001,17658.77999999999,0.1
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Compacto,1932,13.2,1676.52,20,33530.4,20118.24,13412.16,10,-22.07805618121617,-48.23241563169157,24629960.927,4754195.050000001,22652.96999999999,0.1
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Compacto,1534,20.0,1227.64,43,52788.52,31673.11,21115.41,11,-22.162183140433214,-47.15684639568509,25209761.709000003,4653084.667,36351.813333333324,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Refrigerador,Refrigerador Compacto,2034,2.2,1990.08,18,35821.44,21492.86,14328.58,12,-23.051163746971138,-47.98845153740801,25567661.658000004,4877992.295000001,40713.453333333324,0.1
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Expositor Vertical,2173,14.4,1860.21,18,33483.78,20090.27,13393.51,1,-25.235325113099275,-47.73624718391946,25492035.162000004,5153821.684000001,40697.91333333332,0.1
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Expositor Vertical,1899,3.7,1828.14,5,9140.7,5484.42,3656.28,2,-24.98858472836522,-47.35037640928147,24007332.712000005,4881567.658000001,26148.63999999999,0.0
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Expositor Vertical,1289,18.4,1052.25,20,21045.0,12627.0,8418.0,3,-23.44246701395592,-46.24496214573996,24062997.717,4871887.955,21223.15999999999,0.1
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Expositor Vertical,2339,10.2,2099.93,25,52498.25,31498.95,20999.3,4,-22.34052757048103,-45.97504042700657,25087441.577000003,4802814.544000001,27561.316666666655,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Expositor Vertical,1880,15.6,1586.81,30,47604.3,28562.58,19041.72,5,-23.064966699481786,-46.952871890056905,25561263.079000004,5099301.339000001,40382.516666666656,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Expositor Vertical,1244,18.2,1017.59,49,49861.91,29917.15,19944.76,6,-23.604766260159444,-46.94191668243928,24567094.541,4648529.864000001,49988.15333333332,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Expositor Vertical,1770,15.0,1504.33,28,42121.24,25272.74,16848.5,7,-22.131335879754467,-47.679998189806405,25337932.928000003,4846457.66,46529.149999999994,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Expositor Vertical,1496,5.2,1417.55,36,51031.8,30619.08,20412.72,8,-25.47711627383214,-45.994720411095045,25121686.084000003,4420331.212,47671.649999999994,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Expositor Vertical,1399,8.6,1278.99,44,56275.56,33765.34,22510.22,9,-24.690151265444676,-45.039539454760764,25969214.744000003,5416859.778000001,49809.533333333326,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Expositor Vertical,1264,17.5,1043.3,46,47991.8,28795.08,19196.72,10,-22.063814681173376,-48.29309051228718,24629960.927,4754195.050000001,51766.38666666666,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Expositor Vertical,1792,5.5,1693.94,49,83003.06,49801.84,33201.22,11,-25.07444637834369,-46.619313631013334,25209761.709000003,4653084.667,62423.47333333332,0.3
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Expositor Vertical,2052,8.0,1886.99,41,77366.59,46419.95,30946.64,12,-23.06310934892258,-47.50036665007104,25567661.658000004,4877992.295000001,69453.81666666665,0.3
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,2162,15.1,1835.28,9,16517.52,9910.51,6607.01,1,-22.632809133202517,-46.220335916324515,25492035.162000004,5153821.684000001,58962.389999999985,0.1
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,1333,15.4,1127.08,35,39447.8,23668.68,15779.12,2,-24.20070356100578,-48.49851404783074,24007332.712000005,4881567.658000001,44443.969999999994,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,1729,11.9,1523.41,13,19804.33,11882.6,7921.73,3,-22.49939887480593,-47.74098533669967,24062997.717,4871887.955,25256.549999999992,0.1
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,2319,12.6,2026.58,41,83089.78,49853.87,33235.91,4,-22.162105026149487,-46.91883895978298,25087441.577000003,4802814.544000001,47447.30333333332,0.3
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,2308,19.1,1866.51,39,72793.89,43676.33,29117.56,5,-23.19169022947294,-45.108205078363994,25561263.079000004,5099301.339000001,58562.66666666666,0.3
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,2020,9.2,1833.46,5,9167.3,5500.38,3666.92,6,-22.045507996320186,-47.11392169902571,24567094.541,4648529.864000001,55016.98999999999,0.0
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,1497,1.9,1467.99,40,58719.6,35231.76,23487.84,7,-24.664444429140627,-45.49941568908562,25337932.928000003,4846457.66,46893.59666666666,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,2106,5.4,1991.91,10,19919.1,11951.46,7967.64,8,-23.767679185591476,-47.83183202576399,25121686.084000003,4420331.212,29268.666666666657,0.1
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,1414,15.7,1191.36,38,45271.68,27163.01,18108.67,9,-21.8822986307314,-47.80758322303565,25969214.744000003,5416859.778000001,41303.459999999985,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,2474,3.7,2382.61,25,59565.25,35739.15,23826.1,10,-25.396771327235076,-48.51888010493032,24629960.927,4754195.050000001,41585.34333333332,0.2
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,2483,7.5,2296.01,30,68880.3,41328.18,27552.12,11,-23.010738574182945,-45.953299757129884,25209761.709000003,4653084.667,57905.743333333325,0.3
Sudeste,Key Account 3,Região Sudeste - Key Account 3,Marca C,Extra Luxo,Linha Extra Luxo,Expositor,Freezer Horizontal,2318,8.4,2122.27,21,44567.67,26740.6,17827.07,12,-24.255833179772065,-47.31995604301175,25567661.658000004,4877992.295000001,57671.07333333333,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1451,12.3,1271.83,47,59776.01,41843.21,17932.8,1,-24.14202433976023,-45.87936581296449,25492035.162000004,5153821.684000001,59776.01,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1495,7.9,1376.65,20,27533.0,19273.1,8259.9,2,-25.267464835892685,-44.8835345892347,24007332.712000005,4881567.658000001,43654.505000000005,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1462,8.8,1333.24,44,58662.56,41063.79,17598.77,3,-24.609915823290216,-44.601307179031636,24062997.717,4871887.955,48657.19,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1290,11.3,1143.66,37,42315.42,29620.79,12694.63,4,-24.81390922485125,-45.51381417075049,25087441.577000003,4802814.544000001,42836.993333333325,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,992,6.5,927.06,49,45425.94,31798.16,13627.78,5,-24.6063498202815,-48.276612793426985,25561263.079000004,5099301.339000001,48801.306666666664,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1167,19.6,938.53,42,39418.26,27592.78,11825.48,6,-22.000266702597404,-45.16499496323643,24567094.541,4648529.864000001,42386.54,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,950,2.2,928.98,47,43662.06,30563.44,13098.62,7,-23.885718430201596,-45.79041542983829,25337932.928000003,4846457.66,42835.420000000006,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1038,14.4,888.03,44,39073.32,27351.32,11722.0,8,-23.27173626926433,-45.18817554530501,25121686.084000003,4420331.212,40717.880000000005,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1084,1.2,1071.3,48,51422.4,35995.68,15426.72,9,-24.23977612272538,-46.50531040000406,25969214.744000003,5416859.778000001,44719.26,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1389,19.9,1112.68,48,53408.64,37386.05,16022.59,10,-23.558510515181798,-47.18437669497256,24629960.927,4754195.050000001,47968.119999999995,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1290,17.8,1060.6,20,21212.0,14848.4,6363.6,11,-21.93417974177451,-47.93648830134986,25209761.709000003,4653084.667,42014.346666666665,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 26 Garrafas,1259,2.3,1230.45,7,8613.15,6029.2,2583.95,12,-24.901965441917216,-46.29236185870899,25567661.658000004,4877992.295000001,27744.596666666665,0.0
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,980,8.4,897.19,35,31401.65,21981.15,9420.5,1,-22.870023080060232,-47.821522982701744,25492035.162000004,5153821.684000001,20408.933333333334,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1132,16.7,943.52,8,7548.16,5283.71,2264.45,2,-23.937130230981502,-44.813744628085026,24007332.712000005,4881567.658000001,15854.320000000002,0.0
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1468,16.2,1230.92,39,48005.88,33604.12,14401.76,3,-24.513530309237304,-45.92655719153043,24062997.717,4871887.955,28985.23,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1331,6.3,1247.31,18,22451.58,15716.11,6735.47,4,-22.539402425209637,-46.80748520213936,25087441.577000003,4802814.544000001,26001.873333333333,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1028,2.0,1007.44,31,31230.64,21861.45,9369.19,5,-21.749896052961667,-45.65337305912484,25561263.079000004,5099301.339000001,33896.03333333333,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1166,6.6,1089.59,42,45762.78,32033.95,13728.83,6,-23.668301680556407,-46.32265919289563,24567094.541,4648529.864000001,33148.333333333336,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,957,7.6,884.46,43,38031.78,26622.25,11409.53,7,-22.729546226299597,-46.23123927828313,25337932.928000003,4846457.66,38341.73333333333,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,950,0.5,945.29,5,4726.45,3308.51,1417.94,8,-21.985209664695695,-47.1724453508784,25121686.084000003,4420331.212,29507.00333333333,0.0
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1486,6.0,1396.5,46,64239.0,44967.3,19271.7,9,-24.30045703977678,-47.744644442018945,25969214.744000003,5416859.778000001,35665.74333333333,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1205,10.6,1077.18,13,14003.34,9802.34,4201.0,10,-25.348868127741618,-48.42794414247978,24629960.927,4754195.050000001,27656.263333333332,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1156,3.6,1114.63,42,46814.46,32770.12,14044.34,11,-22.019779227562868,-45.88642741437637,25209761.709000003,4653084.667,41685.6,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Adega,Adega Dual Zone 45 Garrafas,1285,20.0,1028.35,23,23652.05,16556.43,7095.62,12,-22.857870338254056,-46.14142872426046,25567661.658000004,4877992.295000001,28156.61666666667,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1180,15.7,994.62,48,47741.76,33419.23,14322.53,1,-22.10312342122358,-46.67893229733749,25492035.162000004,5153821.684000001,39402.75666666667,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1345,8.6,1228.97,40,49158.8,34411.16,14747.64,2,-22.018356685766797,-47.16221989527104,24007332.712000005,4881567.658000001,40184.20333333333,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,951,6.5,888.83,31,27553.73,19287.61,8266.12,3,-21.793169982643636,-45.80537207967504,24062997.717,4871887.955,41484.76333333333,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1168,3.2,1130.2,32,36166.4,25316.48,10849.92,4,-24.47129145590229,-46.3436603132455,25087441.577000003,4802814.544000001,37626.310000000005,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1222,8.5,1118.47,24,26843.28,18790.3,8052.98,5,-23.36787775404698,-48.04840471307867,25561263.079000004,5099301.339000001,30187.803333333333,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1401,15.1,1189.09,28,33294.52,23306.16,9988.36,6,-23.135028376997543,-47.34085750513217,24567094.541,4648529.864000001,32101.400000000005,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1450,17.8,1191.19,26,30970.94,21679.66,9291.28,7,-25.29060493276159,-44.805375369173746,25337932.928000003,4846457.66,30369.579999999998,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1361,15.7,1148.0,41,47068.0,32947.6,14120.4,8,-22.93403852374285,-45.09232427251661,25121686.084000003,4420331.212,37111.15333333333,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1226,19.3,989.44,24,23746.56,16622.59,7123.97,9,-22.79577597994699,-47.17206523143955,25969214.744000003,5416859.778000001,33928.5,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1418,16.1,1189.63,17,20223.71,14156.6,6067.11,10,-23.449247710684755,-45.89701295861129,24629960.927,4754195.050000001,30346.09,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1335,2.6,1300.06,6,7800.36,5460.25,2340.11,11,-21.65899069919425,-47.58532216351322,25209761.709000003,4653084.667,17256.876666666667,0.0
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 120L,1164,16.0,978.01,28,27384.28,19169.0,8215.28,12,-22.00009176550353,-44.903688778822925,25567661.658000004,4877992.295000001,18469.45,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1033,17.1,856.5,29,24838.5,17386.95,7451.55,1,-22.818337941364174,-44.87493349039465,25492035.162000004,5153821.684000001,20007.713333333333,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1328,6.7,1238.62,16,19817.92,13872.54,5945.38,2,-23.908485650090526,-44.78793529583823,24007332.712000005,4881567.658000001,24013.566666666666,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,955,2.2,934.3,23,21488.9,15042.23,6446.67,3,-22.688868491336102,-48.43197693032475,24062997.717,4871887.955,22048.440000000002,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1242,12.1,1092.05,45,49142.25,34399.57,14742.68,4,-21.87250867272379,-46.66210876386723,25087441.577000003,4802814.544000001,30149.690000000002,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1134,18.5,924.13,27,24951.51,17466.06,7485.45,5,-23.65869206088867,-46.33413357608146,25561263.079000004,5099301.339000001,31860.88666666667,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1335,3.2,1292.21,5,6461.05,4522.73,1938.32,6,-24.90246181291509,-46.72333580573041,24567094.541,4648529.864000001,26851.603333333336,0.0
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1021,3.5,985.28,16,15764.48,11035.14,4729.34,7,-22.175491133129018,-48.53807016344994,25337932.928000003,4846457.66,15725.679999999998,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1085,19.3,875.97,23,20147.31,14103.12,6044.19,8,-24.408331358702515,-48.59018165422462,25121686.084000003,4420331.212,14124.279999999999,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1338,19.3,1079.94,33,35638.02,24946.61,10691.41,9,-23.837154763400605,-45.68673795802506,25969214.744000003,5416859.778000001,23849.936666666665,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1385,6.2,1298.96,35,45463.6,31824.52,13639.08,10,-22.304912683541485,-44.81924095549198,24629960.927,4754195.050000001,33749.64333333333,0.2
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,1223,12.3,1072.99,13,13948.87,9764.21,4184.66,11,-23.065981548116852,-47.58149253338842,25209761.709000003,4653084.667,31683.49666666667,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Beer Center,Beer Center 200L,928,2.1,908.76,29,26354.04,18447.83,7906.21,12,-21.803408203453206,-45.4987369844785,25567661.658000004,4877992.295000001,28588.83666666667,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,1187,14.2,1018.65,16,16298.4,11408.88,4889.52,1,-23.202286067987423,-45.81743913712426,25492035.162000004,5153821.684000001,18867.103333333336,0.1
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,994,7.5,919.95,11,10119.45,7083.61,3035.84,2,-21.802734579970284,-45.750423886108315,24007332.712000005,4881567.658000001,17590.63,0.0
Sudeste,Key Account 4,Região Sudeste - Key Account 4,Marca A,Luxo,Linha Luxo,Refrigerador,Refrigerador Inox,1157,10.7,1033.57,37,38242.09,26769.46,11472.63,3,-24.026501969661062,-45.74788719084361,24062997.717,4871887.955,21553.31333333333,0.2
